Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/169/235/GCF_000169235.1_genomic.fna.gz	0.0857	0.1239	99.06	1.340	98.98-99.14	1.340	1.28-1.41	2	2.573	7587/13425	98.18	203	NZ_AAXA02000016.1 Dorea formicigenerans ATCC 27755 D_formicigenerans-3.0.1_Cont400, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/001/312/505/GCA_001312505.1_genomic.fna.gz	0.0836	0.1238	98.09	1.308	97.96-98.17	1.308	1.24-1.39	2	3.023	5683/13972	97.14	1179	BBDW01000001.1 Ruminococcus faecis JCM 15917 DNA, contig: JCM15917.contig00001, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/484/655/GCF_000484655.1_genomic.fna.gz	0.0835	0.1709	96.22	1.306	96.06-96.31	1.306	1.22-1.40	2	2.834	4259/19066	95.28	5849	NZ_AXVN01000001.1 Blautia wexlerae DSM 19850 K316DRAFT_scaffold00001.1_C, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/548/765/GCA_900548765.1_genomic.fna.gz	0.0830	0.0851	96.98	1.299	96.85-97.12	1.299	1.21-1.39	2	1.781	2729/9601	96.02	104	URLU01000001.1 uncultured Lachnobacterium sp. isolate UMGS1119 genome assembly, contig: NODE_164_length_45934_cov_26.349790, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/437/795/GCA_000437795.1_genomic.fna.gz	0.0830	0.0914	97.88	1.299	97.74-97.97	1.299	1.22-1.41	2	1.802	3914/10319	96.92	30	FR899514.1 Prevotella sp. CAG:279 genomic scaffold, scf4, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/285/855/GCA_000285855.2_genomic.fna.gz	0.0829	0.1948	97.22	1.296	97.11-97.31	1.296	1.24-1.37	2	2.637	5543/18044	96.26	2245	HE978651.1 Ruminococcus sp. JC304 genomic scaffold, scaffold00001, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/768/995/GCA_900768995.1_genomic.fna.gz	0.0825	0.0959	96.61	1.291	96.47-96.76	1.291	1.20-1.37	2	1.884	2785/11077	95.64	44	CAAGEZ010000001.1 TPA_asm: Ruminococcaceae bacterium, isolate HGM13261, WGS project CAAGEZ010000000 data, contig: SRS476192_19_k119_7158, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/545/815/GCA_900545815.1_genomic.fna.gz	0.0808	0.0723	98.95	1.265	98.84-99.06	1.265	1.19-1.34	2	1.826	4434/8452	97.94	12	URAM01000001.1 uncultured Clostridiales bacterium isolate UMGS818 genome assembly, contig: NODE_16_length_217724_cov_5.471505, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCF/001/487/165/GCF_001487165.1_genomic.fna.gz	0.0801	0.1352	98.80	1.253	98.71-98.89	1.253	1.20-1.31	2	2.588	7918/15776	97.80	317	NZ_LN913002.1 Blautia massiliensis strain GD8, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/725/955/GCF_003725955.1_genomic.fna.gz	0.0793	0.0812	95.84	1.241	95.68-96.01	1.241	1.12-1.35	2	2.399	1884/9763	94.83	295	NZ_QIBZ01000001.1 Slackia isoflavoniconvertens strain DSM 22006 DSM22006T_contig_001, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/540/885/GCA_900540885.1_genomic.fna.gz	0.0792	0.0965	98.27	1.240	98.17-98.37	1.240	1.18-1.32	2	1.872	4909/11644	97.25	52	UQHJ01000001.1 uncultured Prevotella sp. isolate UMGS287 genome assembly, contig: NODE_33_length_135064_cov_43.911977, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/546/285/GCA_900546285.1_genomic.fna.gz	0.0791	0.0687	97.00	1.238	96.76-97.13	1.238	1.15-1.38	2	2.407	2333/8332	95.98	23	URCJ01000001.1 uncultured Solobacterium sp. isolate UMGS869 genome assembly, contig: NODE_26_length_119219_cov_4.016893, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/225/345/GCF_000225345.1_genomic.fna.gz	0.0786	0.1282	98.10	1.230	98.00-98.18	1.230	1.16-1.31	2	2.182	6003/15124	97.06	777	NC_015977.1 Roseburia hominis A2-183, complete sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/556/455/GCA_900556455.1_genomic.fna.gz	0.0786	0.0312	98.38	1.229	98.15-98.54	1.229	1.12-1.36	2	1.823	1643/3782	97.35	47	USOV01000001.1 uncultured Clostridium sp. isolate UMGS1933 genome assembly, contig: NODE_156_length_50625_cov_5.109907, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/539/465/GCA_900539465.1_genomic.fna.gz	0.0777	0.0781	98.78	1.216	98.67-98.88	1.216	1.16-1.29	1	1.752	4695/9645	97.70	13	UQCF01000001.1 uncultured Ruminococcus sp. isolate UMGS136 genome assembly, contig: NODE_2_length_318414_cov_60.912991, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/112/995/GCA_900112995.1_genomic.fna.gz	0.0777	0.0994	98.66	1.215	98.56-98.77	1.215	1.16-1.28	2	1.823	5740/12183	97.60	191	FONU01000049.1 Lactobacillus rogosae strain ATCC 27753 genome assembly, contig: Ga0052885_scaffold00047.47, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/540/635/GCA_900540635.1_genomic.fna.gz	0.0775	0.0922	96.89	1.212	96.74-97.04	1.212	1.13-1.30	2	1.872	3001/11224	95.83	522	UQGU01000001.1 uncultured Clostridiales bacterium isolate UMGS273 genome assembly, contig: NODE_2_length_227820_cov_6.090194, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/554/275/GCA_900554275.1_genomic.fna.gz	0.0768	0.0602	98.57	1.201	98.44-98.68	1.201	1.12-1.29	2	2.546	3415/7466	97.51	416	USGS01000001.1 uncultured Clostridiales bacterium isolate UMGS1702 genome assembly, contig: NODE_64_length_122680_cov_5.256813, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCF/009/696/075/GCF_009696075.1_genomic.fna.gz	0.0761	0.0716	95.49	1.191	95.28-95.69	1.191	1.07-1.31	2	2.643	1494/8823	94.43	2100	NZ_VUMR01000001.1 Holdemanella porci strain LKV-472-APC-3 seq1, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/539/345/GCA_900539345.1_genomic.fna.gz	0.0759	0.1016	97.36	1.187	97.21-97.46	1.187	1.12-1.27	2	2.117	3904/12714	96.26	25	UQBS01000001.1 uncultured Coriobacteriaceae bacterium isolate UMGS124 genome assembly, contig: NODE_17_length_137044_cov_13.051121, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/760/845/GCA_900760845.1_genomic.fna.gz	0.0754	0.0488	98.01	1.179	97.83-98.16	1.179	1.07-1.28	2	2.063	2302/6078	96.92	82	CAAFAN010000001.1 TPA_asm: Bacilli bacterium, isolate HGM10793, WGS project CAAFAN010000000 data, contig: SRS021948_50_k99_46, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/490/145/GCA_003490145.1_genomic.fna.gz	0.0745	0.1142	98.06	1.166	97.96-98.16	1.166	1.11-1.24	2	1.993	5514/14385	96.95	795	QULQ01000001.1 Lachnospiraceae bacterium OM04-12BH OM04-12BH.Scaf1, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCF/013/304/735/GCF_013304735.1_genomic.fna.gz	0.0740	0.1346	97.90	1.158	97.80-97.98	1.158	1.11-1.22	2	2.203	6331/17184	96.83	2721	NZ_JAAITI010000095.1 Blautia luti strain MSK.16.34 NODE_101_length_578_cov_324.543, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCF/001/404/875/GCF_001404875.1_genomic.fna.gz	0.0736	0.1141	97.36	1.152	97.25-97.45	1.152	1.09-1.21	2	2.126	4445/14630	96.23	2300	NZ_CZAY01000001.1 Dorea longicatena strain 2789STDY5834914, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/754/285/GCA_900754285.1_genomic.fna.gz	0.0735	0.0539	97.24	1.150	97.06-97.39	1.150	1.07-1.28	2	2.283	2043/6946	96.13	460	CAAECB010000001.1 TPA_asm: Clostridia bacterium, isolate HGM13660, WGS project CAAECB010000000 data, contig: ERS396455_74_k85_168, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/553/755/GCA_900553755.1_genomic.fna.gz	0.0735	0.0388	96.26	1.150	95.99-96.55	1.150	1.00-1.29	1	1.770	1069/4947	95.18	101	USEX01000001.1 uncultured Clostridium sp. isolate UMGS1650 genome assembly, contig: NODE_4_length_101668_cov_7.93269, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/173/975/GCF_000173975.1_genomic.fna.gz	0.0729	0.1090	99.32	1.141	99.23-99.40	1.141	1.10-1.19	2	2.114	7901/14047	98.16	37	NZ_ACEP01000175.1 Anaerobutyricum hallii DSM 3353 E_hallii-1.0_Cont496.1, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/458/705/GCF_003458705.1_genomic.fna.gz	0.0728	0.0928	97.64	1.140	97.51-97.76	1.140	1.07-1.22	2	2.336	3941/11968	96.48	536	NZ_QRVH01000001.1 Eubacterium sp. AF22-9 AF22-9.Scaf1, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/438/155/GCA_000438155.1_genomic.fna.gz	0.0728	0.1021	98.29	1.139	98.18-98.37	1.139	1.08-1.20	2	2.125	5430/13362	97.14	1815	FR902826.1 Firmicutes bacterium CAG:95 genomic scaffold, scf14, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/002/431/945/GCA_002431945.1_genomic.fna.gz	0.0726	0.0783	97.03	1.136	96.89-97.18	1.136	1.05-1.21	1	1.655	2779/10288	95.87	123	DJET01000029.1 MAG TPA_asm: Ruminococcaceae bacterium UBA5891 UBA5891_contig_1035, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/522/105/GCA_003522105.1_genomic.fna.gz	0.0720	0.0670	98.68	1.126	98.55-98.81	1.126	1.05-1.21	2	2.991	4167/8600	97.69	800	DPGF01000113.1 MAG TPA_asm: Oscillibacter sp. isolate UBA11510 contig_10285, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/154/325/GCA_000154325.1_genomic.fna.gz	0.0720	0.0882	97.00	1.126	96.87-97.13	1.126	1.04-1.20	1	1.749	3028/11351	95.83	165	DS499551.1 Eubacterium siraeum DSM 15702 Scfld_03_43 genomic scaffold, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCF/016/908/695/GCF_016908695.1_genomic.fna.gz	0.0708	0.1448	97.47	1.108	97.36-97.54	1.108	1.05-1.15	2	2.014	5875/19156	96.26	1625	NZ_JAFBEJ010000001.1 Blautia faecis strain DSM 27629 Ga0454052_01, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCF/900/456/775/GCF_900456775.1_genomic.fna.gz	0.0706	0.0818	99.10	1.105	98.99-99.20	1.105	1.05-1.17	1	1.755	5439/10628	97.86	4	NZ_UAUL01000012.1 Clostridium ventriculi strain NCTC12966, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/434/835/GCA_000434835.1_genomic.fna.gz	0.0703	0.0365	98.84	1.100	98.69-99.01	1.100	1.00-1.19	1	1.695	2357/4964	97.63	10	FR881443.1 Clostridium sp. CAG:594 genomic scaffold, scf10, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/552/365/GCA_900552365.1_genomic.fna.gz	0.0699	0.0509	96.07	1.094	95.87-96.29	1.094	0.97-1.21	1	1.644	1344/6906	94.86	118	URZP01000001.1 uncultured Coriobacteriaceae bacterium isolate UMGS1502 genome assembly, contig: NODE_194_length_57013_cov_5.716436, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/552/935/GCA_900552935.1_genomic.fna.gz	0.0687	0.0469	96.39	1.075	96.21-96.63	1.075	0.95-1.17	1	1.721	1415/6604	95.15	76	USBN01000001.1 uncultured Coriobacteriaceae bacterium isolate UMGS1564 genome assembly, contig: NODE_119_length_84905_cov_5.482216, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/554/855/GCA_900554855.1_genomic.fna.gz	0.0682	0.0533	97.30	1.066	97.14-97.45	1.066	0.99-1.15	1	1.668	2132/7500	96.02	182	USIZ01000001.1 uncultured Clostridiales bacterium isolate UMGS1766 genome assembly, contig: NODE_404_length_38764_cov_5.366530, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCF/018/784/445/GCF_018784445.1_genomic.fna.gz	0.0680	0.1050	98.51	1.064	98.42-98.61	1.064	1.01-1.11	2	2.438	6267/14510	97.33	625	NZ_WQOH01000072.1 Gemmiger formicilis strain MCC627 NODE_102_length_126_cov_79.071426, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/436/335/GCA_000436335.1_genomic.fna.gz	0.0671	0.0578	97.78	1.049	97.62-97.94	1.049	0.98-1.13	1	1.617	2700/8221	96.47	44	FR885331.1 Clostridium sp. CAG:217 genomic scaffold, scf3, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/539/625/GCA_900539625.1_genomic.fna.gz	0.0666	0.0838	97.91	1.043	97.77-98.00	1.043	0.99-1.11	1	1.758	4011/11709	96.60	247	UQCW01000001.1 uncultured Prevotella sp. isolate UMGS156 genome assembly, contig: NODE_20_length_151661_cov_7.859319, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/435/535/GCA_000435535.1_genomic.fna.gz	0.0657	0.0425	98.27	1.027	98.06-98.40	1.027	0.96-1.13	1	1.822	2387/6207	96.96	191	FR884454.1 Clostridium sp. CAG:575 genomic scaffold, scf1, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/546/515/GCA_900546515.1_genomic.fna.gz	0.0654	0.0685	99.10	1.023	98.97-99.22	1.023	0.97-1.10	1	1.738	4930/9977	97.75	12	URDG01000001.1 uncultured Clostridiales bacterium isolate UMGS887 genome assembly, contig: NODE_21_length_180541_cov_6.297209, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/752/285/GCA_900752285.1_genomic.fna.gz	0.0652	0.0603	98.90	1.021	98.76-99.02	1.021	0.95-1.09	2	2.038	4095/8717	97.59	103	CAADUW010000001.1 TPA_asm: uncultured Oscillospiraceae bacterium, isolate HGM13046, WGS project CAADUW010000000 data, contig: ERS235570_4_k99_288, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/154/065/GCF_000154065.1_genomic.fna.gz	0.0652	0.0863	98.66	1.020	98.52-98.77	1.020	0.96-1.08	1	1.973	5327/12400	97.31	308	NZ_DS264419.1 Dorea longicatena DSM 13814 Scfld0235, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/539/115/GCA_900539115.1_genomic.fna.gz	0.0647	0.0834	97.76	1.012	97.64-97.89	1.012	0.96-1.07	1	1.667	3932/12268	96.40	159	UQAQ01000001.1 uncultured Roseburia sp. isolate UMGS89 genome assembly, contig: NODE_84_length_152947_cov_11.368503, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCF/009/696/065/GCF_009696065.1_genomic.fna.gz	0.0642	0.0943	96.39	1.005	96.25-96.57	1.005	0.92-1.08	1	1.710	2862/13906	95.03	562	NZ_VUMS01000001.1 Oliverpabstia intestinalis strain BSM-380-WT-5A seq1, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/553/855/GCA_900553855.1_genomic.fna.gz	0.0642	0.0377	97.06	1.005	96.78-97.26	1.005	0.93-1.13	2	2.425	1444/5618	95.71	149	USFG01000001.1 uncultured Tenericutes bacterium isolate UMGS1661 genome assembly, contig: NODE_10_length_191701_cov_9.379778, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/015/255/025/GCA_015255025.1_genomic.fna.gz	0.0637	0.0497	96.73	0.997	96.55-96.97	0.997	0.87-1.09	1	1.849	1709/7486	95.35	1486	JABZOY010000100.1 Haemophilus sp. isolate JCVI_47_bin.5 NODE_100_length_5587_cov_25.810708, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/556/535/GCA_900556535.1_genomic.fna.gz	0.0635	0.0458	98.35	0.994	98.14-98.50	0.994	0.91-1.09	1	1.675	2601/6818	96.94	151	USPI01000001.1 uncultured Clostridiales bacterium isolate UMGS1941 genome assembly, contig: NODE_702_length_29402_cov_5.609889, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/014/858/325/GCA_014858325.1_genomic.fna.gz	0.0634	0.0518	98.45	0.991	98.26-98.58	0.991	0.93-1.07	2	2.207	3065/7638	97.10	434	RKCM01000046.1 Oscillospiraceae bacterium isolate UBG124 contig1589642, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCF/018/918/045/GCF_018918045.1_genomic.fna.gz	0.0631	0.0704	97.65	0.987	97.52-97.77	0.987	0.92-1.05	1	1.738	3274/10721	96.25	432	NZ_JAHLPU010000070.1 Pseudoflavonifractor sp. MSJ-30 Wk-30_ctg0004, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/546/295/GCA_900546295.1_genomic.fna.gz	0.0623	0.0488	97.42	0.975	97.19-97.55	0.975	0.91-1.08	2	2.627	2181/7667	96.03	2435	URCK01000001.1 uncultured Clostridiales bacterium isolate UMGS870 genome assembly, contig: NODE_84_length_94828_cov_6.986315, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/902/363/135/GCA_902363135.1_genomic.fna.gz	0.0614	0.1053	97.71	0.961	97.59-97.84	0.961	0.90-1.02	1	1.733	4936/16024	96.27	993	CABIZF010000001.1 Lachnospiraceae bacterium isolate MGYG-HGUT-00092 genome assembly, contig: .20287_6_63.1, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/174/195/GCF_000174195.1_genomic.fna.gz	0.0610	0.1122	97.75	0.955	97.63-97.86	0.955	0.90-1.01	1	1.785	5427/17492	96.30	1451	NZ_ACFY01000179.1 Roseburia inulinivorans DSM 16841 R_inulinivorans-1.0.1_Cont604.1, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCF/013/304/385/GCF_013304385.1_genomic.fna.gz	0.0608	0.1102	96.74	0.951	96.60-96.88	0.951	0.88-1.00	1	1.768	3859/17210	95.29	1925	NZ_JAAITU010000100.1 Blautia glucerasea strain MSK.21.93 NODE_100_length_2344_cov_145.906, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/905/205/665/GCA_905205665.1_genomic.fna.gz	0.0604	0.0309	98.36	0.945	98.12-98.56	0.945	0.85-1.04	1	1.893	1810/4805	96.90	53	CAJLEF010000001.1 TPA_asm: uncultured Firmicutes bacterium isolate ERR1600688-bin.2 genome assembly, contig: NODE_64_length_167186_cov_30.353130, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/150/355/GCA_003150355.1_genomic.fna.gz	0.0599	0.0543	98.63	0.937	98.42-98.78	0.937	0.87-1.03	1	1.727	3237/8036	97.11	98	QAMJ01000023.1 MAG: Clostridiales bacterium isolate CIM:MAG 701 contig_11633, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/437/595/GCA_000437595.1_genomic.fna.gz	0.0598	0.0791	97.23	0.935	97.07-97.38	0.935	0.87-1.01	1	1.560	3274/12681	95.73	84	FR899776.1 Faecalibacterium sp. CAG:74 genomic scaffold, scf6, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/548/085/GCA_900548085.1_genomic.fna.gz	0.0593	0.0416	98.43	0.927	98.23-98.56	0.927	0.87-1.01	1	1.538	2516/6695	96.89	15	URJF01000001.1 uncultured Ruminococcaceae bacterium isolate UMGS1050 genome assembly, contig: NODE_227_length_40331_cov_3.202875, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/546/075/GCA_900546075.1_genomic.fna.gz	0.0591	0.0590	97.60	0.925	97.43-97.76	0.925	0.86-1.01	1	1.737	2708/9353	96.08	1377	URBH01000001.1 uncultured Clostridiales bacterium isolate UMGS838 genome assembly, contig: NODE_66_length_160380_cov_6.620415, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/547/165/GCA_900547165.1_genomic.fna.gz	0.0587	0.0538	98.43	0.918	98.24-98.56	0.918	0.87-0.98	1	1.548	3197/8560	96.87	32	URFZ01000001.1 uncultured Clostridiales bacterium isolate UMGS964 genome assembly, contig: NODE_47_length_177973_cov_5.869833, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/902/795/845/GCA_902795845.1_genomic.fna.gz	0.0586	0.0225	96.90	0.918	96.68-97.23	0.918	0.78-1.01	1	1.601	839/3652	95.37	21	CADBMU010000001.1 uncultured Erysipelotrichaceae bacterium isolate RUG14121 genome assembly, contig: RUG14121_asm_1, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/434/635/GCA_000434635.1_genomic.fna.gz	0.0585	0.0665	98.61	0.916	98.45-98.73	0.916	0.86-0.97	1	1.910	4241/10683	97.06	238	HF987968.1 Firmicutes bacterium CAG:110 genomic scaffold, scf9, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/552/475/GCA_900552475.1_genomic.fna.gz	0.0582	0.0545	98.71	0.910	98.52-98.81	0.910	0.86-0.98	1	1.713	3678/8998	97.16	211	USAC01000001.1 uncultured Clostridiales bacterium isolate UMGS1515 genome assembly, contig: NODE_227_length_99368_cov_4.423714, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/004/555/865/GCA_004555865.1_genomic.fna.gz	0.0563	0.0523	96.22	0.880	96.00-96.43	0.880	0.80-0.96	1	1.593	1611/8933	94.62	184	SFJO01000013.1 Oscillospiraceae bacterium isolate W1P33.020 Contig109, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/756/925/GCA_900756925.1_genomic.fna.gz	0.0558	0.0399	96.82	0.872	96.61-97.07	0.872	0.77-0.95	1	1.619	1497/6896	95.19	204	CAAELX010000001.1 TPA_asm: uncultured Roseburia sp., isolate HGM12472, WGS project CAAELX010000000 data, contig: ERS537253_47_k99_900, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/436/115/GCA_000436115.1_genomic.fna.gz	0.0554	0.0675	99.05	0.866	98.91-99.14	0.866	0.82-0.91	1	1.527	5086/11526	97.40	39	FR894492.1 Firmicutes bacterium CAG:534 genomic scaffold, scf8, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/549/055/GCA_900549055.1_genomic.fna.gz	0.0548	0.0516	98.23	0.857	98.06-98.39	0.857	0.80-0.92	1	1.575	2973/8860	96.54	25	URNB01000001.1 uncultured Ruminococcaceae bacterium isolate UMGS1148 genome assembly, contig: NODE_125_length_90205_cov_5.447965, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/551/615/GCA_900551615.1_genomic.fna.gz	0.0546	0.0399	96.50	0.854	96.26-96.82	0.854	0.73-0.93	2	2.356	1406/6900	95.00	673	URWN01000001.1 uncultured Clostridium sp. isolate UMGS1423 genome assembly, contig: NODE_27_length_146168_cov_6.230760, whole genome shotgun sequence
reads/ERR7745335_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCF/016/117/655/GCF_016117655.1_genomic.fna.gz	0.0545	0.0678	98.74	0.853	98.60-98.87	0.853	0.81-0.90	1	1.606	4487/11312	97.06	10	NZ_CP064936.1 Treponema sp. RCC2812 chromosome, complete genome
